[OUTPUT] [DEBUG DLIOBenchmark.__init__] After LoadConfig:
[OUTPUT]   storage_type   = <StorageType.LOCAL_FS: 'local_fs'>
[OUTPUT]   storage_root   = './'
[OUTPUT]   storage_options= None
[OUTPUT]   data_folder    = '/mnt/glfs/GalaxSphere-1Tier0/training/unet3d'
[OUTPUT]   framework      = <FrameworkType.PYTORCH: 'pytorch'>
[OUTPUT]   num_files_train= 105000
[OUTPUT]   record_length  = 146600628
[OUTPUT]   generate_data  = False
[OUTPUT]   do_train       = True
[OUTPUT]   do_checkpoint  = False
[OUTPUT]   epochs         = 5
[OUTPUT]   batch_size     = 7
[OUTPUT] 2026-07-13T09:38:51.770245 Running DLIO [Training] with 26 process(es)
[OUTPUT] 2026-07-13T09:38:51.789374 skip_listing [train]: validating 105,000 of 105,000 files (first, last, every 1) via HEAD requests ...
[OUTPUT] 2026-07-13T09:38:51.792381 skip_listing [train]:   500/105,000 checked (0%)  —  170556 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.794483 skip_listing [train]:   1,000/105,000 checked (1%)  —  198669 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.796553 skip_listing [train]:   1,500/105,000 checked (1%)  —  211130 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.798609 skip_listing [train]:   2,000/105,000 checked (2%)  —  218317 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.800668 skip_listing [train]:   2,500/105,000 checked (2%)  —  222817 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.802718 skip_listing [train]:   3,000/105,000 checked (3%)  —  226084 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.804767 skip_listing [train]:   3,500/105,000 checked (3%)  —  228483 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.806811 skip_listing [train]:   4,000/105,000 checked (4%)  —  230377 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.808850 skip_listing [train]:   4,500/105,000 checked (4%)  —  231932 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.810892 skip_listing [train]:   5,000/105,000 checked (5%)  —  233162 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.812928 skip_listing [train]:   5,500/105,000 checked (5%)  —  234240 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.814961 skip_listing [train]:   6,000/105,000 checked (6%)  —  235173 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.816991 skip_listing [train]:   6,500/105,000 checked (6%)  —  235994 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.819036 skip_listing [train]:   7,000/105,000 checked (7%)  —  236581 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.821062 skip_listing [train]:   7,500/105,000 checked (7%)  —  237236 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.823082 skip_listing [train]:   8,000/105,000 checked (8%)  —  237857 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.825103 skip_listing [train]:   8,500/105,000 checked (8%)  —  238399 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.827115 skip_listing [train]:   9,000/105,000 checked (9%)  —  238937 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.829121 skip_listing [train]:   9,500/105,000 checked (9%)  —  239457 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.831125 skip_listing [train]:   10,000/105,000 checked (10%)  —  239943 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.833133 skip_listing [train]:   10,500/105,000 checked (10%)  —  240357 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.835133 skip_listing [train]:   11,000/105,000 checked (10%)  —  240778 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.837135 skip_listing [train]:   11,500/105,000 checked (11%)  —  241153 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.839130 skip_listing [train]:   12,000/105,000 checked (11%)  —  241538 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.841129 skip_listing [train]:   12,500/105,000 checked (12%)  —  241868 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.843119 skip_listing [train]:   13,000/105,000 checked (12%)  —  242218 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.845112 skip_listing [train]:   13,500/105,000 checked (13%)  —  242526 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.847104 skip_listing [train]:   14,000/105,000 checked (13%)  —  242818 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.849100 skip_listing [train]:   14,500/105,000 checked (14%)  —  243078 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.851091 skip_listing [train]:   15,000/105,000 checked (14%)  —  243337 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.853079 skip_listing [train]:   15,500/105,000 checked (15%)  —  243593 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.855065 skip_listing [train]:   16,000/105,000 checked (15%)  —  243840 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.857050 skip_listing [train]:   16,500/105,000 checked (16%)  —  244076 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.859043 skip_listing [train]:   17,000/105,000 checked (16%)  —  244269 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.861027 skip_listing [train]:   17,500/105,000 checked (17%)  —  244486 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.863012 skip_listing [train]:   18,000/105,000 checked (17%)  —  244684 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.864990 skip_listing [train]:   18,500/105,000 checked (18%)  —  244898 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.866984 skip_listing [train]:   19,000/105,000 checked (18%)  —  245048 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.868978 skip_listing [train]:   19,500/105,000 checked (19%)  —  245193 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.870977 skip_listing [train]:   20,000/105,000 checked (19%)  —  245312 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.872970 skip_listing [train]:   20,500/105,000 checked (20%)  —  245443 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.874967 skip_listing [train]:   21,000/105,000 checked (20%)  —  245559 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.876962 skip_listing [train]:   21,500/105,000 checked (20%)  —  245675 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.878959 skip_listing [train]:   22,000/105,000 checked (21%)  —  245781 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.880952 skip_listing [train]:   22,500/105,000 checked (21%)  —  245892 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.882947 skip_listing [train]:   23,000/105,000 checked (22%)  —  245993 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.884941 skip_listing [train]:   23,500/105,000 checked (22%)  —  246092 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.886937 skip_listing [train]:   24,000/105,000 checked (23%)  —  246182 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.888929 skip_listing [train]:   24,500/105,000 checked (23%)  —  246279 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.890921 skip_listing [train]:   25,000/105,000 checked (24%)  —  246371 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.892914 skip_listing [train]:   25,500/105,000 checked (24%)  —  246459 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.894905 skip_listing [train]:   26,000/105,000 checked (25%)  —  246547 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.896897 skip_listing [train]:   26,500/105,000 checked (25%)  —  246629 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.898893 skip_listing [train]:   27,000/105,000 checked (26%)  —  246699 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.900894 skip_listing [train]:   27,500/105,000 checked (26%)  —  246757 checks/s  —  ETA 0s  —  0 failed so far
[OUTPUT] 2026-07-13T09:38:51.902897 skip_listing [train]:   28,000/105,000 checked (27%)  —  246807 checks/s  —  ETA 0s  —  0 failed so far
